side_effect_1,0.75605844,0.767886204,0.772527528,0.777883098,0.778765022,0.777932656,0.779847392,0.779632878,0.779685249,0.778793226,0.780597235,0.781001552,0.779566263,0.77741566,0.778220103,0.777248189,0.778277599,0.777132031,0.776587967,0.775278166,0.778682988,0.774432915,0.775493886,0.77481725,0.772435433,0.772473288,0.771141271,0.772636599,0.766862767,0.767027357,0.766166486,0.766671387,0.760569426,0.761916077,0.76319488,0.762583686,0.762007566,0.758587929,0.754594846,0.754516068,0.756195269,0.751502631,0.750722412,0.748596925,0.755803954,0.744371025
side_effect_3,0.740864414,0.764312942,0.764312942,0.776794003,0.778166544,0.780535874,0.782362669,0.782018326,0.781636152,0.780934929,0.78084731,0.782942107,0.782235256,0.781811521,0.780521796,0.77975261,0.77886857,0.778996898,0.778132902,0.778566629,0.776798939,0.77622022,0.778324517,0.775925902,0.775716666,0.775095814,0.770973285,0.772829537,0.770741643,0.77323596,0.773134619,0.771812767,0.770213836,0.769732449,0.768034516,0.769149311,0.767213132,0.768367993,0.76813616,0.76558431,0.76571233,0.763197725,0.76388829,0.760017416,0.763451681,0.759274227
side_effect_4,0.777047063,0.78671683,0.790806841,0.795661735,0.797180359,0.798058263,0.79770992,0.796511375,0.794456012,0.796907676,0.795796942,0.796283262,0.794568225,0.79370158,0.79420239,0.792489896,0.791966584,0.791893549,0.790155831,0.789639591,0.791231109,0.788664105,0.785906324,0.786681501,0.785822979,0.790147019,0.78756611,0.78373021,0.783575948,0.782242342,0.779840594,0.78157882,0.779938873,0.781336591,0.779480734,0.779132488,0.779369537,0.775837458,0.775613401,0.773236772,0.772328378,0.771974429,0.768110361,0.766040727,0.763662156,0.763931084
